scene,filename,center_x,center_y,radius,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,mean_score
7164043618378006530-Scene-001-01,patch_28_deg_3.png,476,0,19,457,0,495,19
7164043618378006530-Scene-001-01,patch_29_deg_3.png,493,0,19,474,0,512,19
7164043618378006530-Scene-001-01,patch_30_deg_3.png,510,0,19,491,0,529,19
7164043618378006530-Scene-001-01,patch_31_deg_3.png,527,0,19,508,0,546,19
7164043618378006530-Scene-001-01,patch_32_deg_3.png,544,0,19,525,0,563,19
7164043618378006530-Scene-001-01,patch_33_deg_3.png,561,0,19,542,0,575,19
7164043618378006530-Scene-001-01,patch_34_deg_3.png,0,17,19,0,0,19,36
7164043618378006530-Scene-001-01,patch_35_deg_3.png,17,17,19,0,0,36,36
7164043618378006530-Scene-001-01,patch_36_deg_3.png,34,17,19,15,0,53,36
7164043618378006530-Scene-001-01,patch_37_deg_3.png,51,17,19,32,0,70,36
7164043618378006530-Scene-001-01,patch_38_deg_3.png,68,17,19,49,0,87,36
7164043618378006530-Scene-001-01,patch_39_deg_3.png,85,17,19,66,0,104,36
7164043618378006530-Scene-001-01,patch_40_deg_3.png,102,17,19,83,0,121,36
7164043618378006530-Scene-001-01,patch_41_deg_3.png,119,17,19,100,0,138,36
7164043618378006530-Scene-001-01,patch_42_deg_3.png,136,17,19,117,0,155,36
7164043618378006530-Scene-001-01,patch_43_deg_3.png,153,17,19,134,0,172,36
7164043618378006530-Scene-001-01,patch_44_deg_3.png,170,17,19,151,0,189,36
7164043618378006530-Scene-001-01,patch_45_deg_3.png,187,17,19,168,0,206,36
7164043618378006530-Scene-001-01,patch_46_deg_3.png,204,17,19,185,0,223,36
7164043618378006530-Scene-001-01,patch_47_deg_3.png,221,17,19,202,0,240,36
7164043618378006530-Scene-001-01,patch_48_deg_3.png,238,17,19,219,0,257,36
7164043618378006530-Scene-001-01,patch_49_deg_3.png,255,17,19,236,0,274,36
7164043618378006530-Scene-001-01,patch_50_deg_3.png,272,17,19,253,0,291,36
7164043618378006530-Scene-001-01,patch_51_deg_3.png,289,17,19,270,0,308,36
7164043618378006530-Scene-001-01,patch_52_deg_3.png,306,17,19,287,0,325,36
7164043618378006530-Scene-001-01,patch_53_deg_3.png,323,17,19,304,0,342,36
7164043618378006530-Scene-001-01,patch_54_deg_3.png,340,17,19,321,0,359,36
7164043618378006530-Scene-001-01,patch_55_deg_3.png,357,17,19,338,0,376,36
7164043618378006530-Scene-001-01,patch_56_deg_3.png,374,17,19,355,0,393,36
7164043618378006530-Scene-001-01,patch_57_deg_3.png,391,17,19,372,0,410,36
7164043618378006530-Scene-001-01,patch_58_deg_3.png,408,17,19,389,0,427,36
7164043618378006530-Scene-001-01,patch_59_deg_3.png,425,17,19,406,0,444,36
7164043618378006530-Scene-001-01,patch_60_deg_3.png,442,17,19,423,0,461,36
7164043618378006530-Scene-001-01,patch_61_deg_3.png,459,17,19,440,0,478,36
7164043618378006530-Scene-001-01,patch_62_deg_3.png,476,17,19,457,0,495,36
7164043618378006530-Scene-001-01,patch_63_deg_3.png,493,17,19,474,0,512,36
7164043618378006530-Scene-001-01,patch_64_deg_3.png,510,17,19,491,0,529,36
7164043618378006530-Scene-001-01,patch_65_deg_3.png,527,17,19,508,0,546,36
7164043618378006530-Scene-001-01,patch_66_deg_3.png,544,17,19,525,0,563,36
7164043618378006530-Scene-001-01,patch_67_deg_3.png,561,17,19,542,0,575,36
7164043618378006530-Scene-001-01,patch_68_deg_3.png,0,34,19,0,15,19,53
7164043618378006530-Scene-001-01,patch_69_deg_3.png,17,34,19,0,15,36,53
7164043618378006530-Scene-001-01,patch_70_deg_3.png,34,34,19,15,15,53,53
7164043618378006530-Scene-001-01,patch_71_deg_3.png,51,34,19,32,15,70,53
7164043618378006530-Scene-001-01,patch_72_deg_3.png,68,34,19,49,15,87,53
7164043618378006530-Scene-001-01,patch_73_deg_3.png,85,34,19,66,15,104,53
7164043618378006530-Scene-001-01,patch_74_deg_3.png,102,34,19,83,15,121,53
7164043618378006530-Scene-001-01,patch_75_deg_3.png,119,34,19,100,15,138,53
7164043618378006530-Scene-001-01,patch_76_deg_3.png,136,34,19,117,15,155,53
7164043618378006530-Scene-001-01,patch_77_deg_3.png,153,34,19,134,15,172,53
7164043618378006530-Scene-001-01,patch_78_deg_3.png,170,34,19,151,15,189,53
7164043618378006530-Scene-001-01,patch_79_deg_3.png,187,34,19,168,15,206,53
7164043618378006530-Scene-001-01,patch_80_deg_3.png,204,34,19,185,15,223,53
7164043618378006530-Scene-001-01,patch_81_deg_3.png,221,34,19,202,15,240,53
7164043618378006530-Scene-001-01,patch_82_deg_3.png,238,34,19,219,15,257,53
7164043618378006530-Scene-001-01,patch_83_deg_3.png,255,34,19,236,15,274,53
7164043618378006530-Scene-001-01,patch_84_deg_3.png,272,34,19,253,15,291,53
7164043618378006530-Scene-001-01,patch_85_deg_3.png,289,34,19,270,15,308,53
7164043618378006530-Scene-001-01,patch_86_deg_3.png,306,34,19,287,15,325,53
7164043618378006530-Scene-001-01,patch_87_deg_3.png,323,34,19,304,15,342,53
7164043618378006530-Scene-001-01,patch_88_deg_3.png,340,34,19,321,15,359,53
7164043618378006530-Scene-001-01,patch_89_deg_3.png,357,34,19,338,15,376,53
7164043618378006530-Scene-001-01,patch_90_deg_3.png,374,34,19,355,15,393,53
7164043618378006530-Scene-001-01,patch_91_deg_3.png,391,34,19,372,15,410,53
7164043618378006530-Scene-001-01,patch_92_deg_3.png,408,34,19,389,15,427,53
7164043618378006530-Scene-001-01,patch_93_deg_3.png,425,34,19,406,15,444,53
7164043618378006530-Scene-001-01,patch_94_deg_3.png,442,34,19,423,15,461,53
7164043618378006530-Scene-001-01,patch_95_deg_3.png,459,34,19,440,15,478,53
7164043618378006530-Scene-001-01,patch_96_deg_3.png,476,34,19,457,15,495,53
7164043618378006530-Scene-001-01,patch_97_deg_3.png,493,34,19,474,15,512,53
7164043618378006530-Scene-001-01,patch_98_deg_3.png,510,34,19,491,15,529,53
7164043618378006530-Scene-001-01,patch_99_deg_3.png,527,34,19,508,15,546,53
7164043618378006530-Scene-001-01,patch_100_deg_3.png,544,34,19,525,15,563,53
7164043618378006530-Scene-001-01,patch_101_deg_3.png,561,34,19,542,15,575,53
7164043618378006530-Scene-001-01,patch_102_deg_3.png,0,51,19,0,32,19,70
7164043618378006530-Scene-001-01,patch_103_deg_3.png,17,51,19,0,32,36,70
7164043618378006530-Scene-001-01,patch_104_deg_3.png,34,51,19,15,32,53,70
7164043618378006530-Scene-001-01,patch_105_deg_3.png,51,51,19,32,32,70,70
7164043618378006530-Scene-001-01,patch_106_deg_3.png,68,51,19,49,32,87,70
7164043618378006530-Scene-001-01,patch_107_deg_3.png,85,51,19,66,32,104,70
7164043618378006530-Scene-001-01,patch_108_deg_3.png,102,51,19,83,32,121,70
7164043618378006530-Scene-001-01,patch_109_deg_3.png,119,51,19,100,32,138,70
7164043618378006530-Scene-001-01,patch_110_deg_3.png,136,51,19,117,32,155,70
7164043618378006530-Scene-001-01,patch_111_deg_3.png,153,51,19,134,32,172,70
7164043618378006530-Scene-001-01,patch_112_deg_3.png,170,51,19,151,32,189,70
7164043618378006530-Scene-001-01,patch_113_deg_3.png,187,51,19,168,32,206,70
7164043618378006530-Scene-001-01,patch_114_deg_3.png,204,51,19,185,32,223,70
7164043618378006530-Scene-001-01,patch_115_deg_3.png,221,51,19,202,32,240,70
7164043618378006530-Scene-001-01,patch_116_deg_3.png,238,51,19,219,32,257,70
7164043618378006530-Scene-001-01,patch_117_deg_3.png,255,51,19,236,32,274,70
7164043618378006530-Scene-001-01,patch_118_deg_3.png,272,51,19,253,32,291,70
7164043618378006530-Scene-001-01,patch_119_deg_3.png,289,51,19,270,32,308,70
7164043618378006530-Scene-001-01,patch_120_deg_3.png,306,51,19,287,32,325,70
7164043618378006530-Scene-001-01,patch_121_deg_3.png,323,51,19,304,32,342,70
7164043618378006530-Scene-001-01,patch_122_deg_3.png,340,51,19,321,32,359,70
7164043618378006530-Scene-001-01,patch_123_deg_3.png,357,51,19,338,32,376,70
7164043618378006530-Scene-001-01,patch_124_deg_3.png,374,51,19,355,32,393,70
7164043618378006530-Scene-001-01,patch_125_deg_3.png,391,51,19,372,32,410,70
7164043618378006530-Scene-001-01,patch_126_deg_3.png,408,51,19,389,32,427,70
7164043618378006530-Scene-001-01,patch_127_deg_3.png,425,51,19,406,32,444,70
7164043618378006530-Scene-001-01,patch_128_deg_3.png,442,51,19,423,32,461,70
7164043618378006530-Scene-001-01,patch_129_deg_3.png,459,51,19,440,32,478,70
7164043618378006530-Scene-001-01,patch_130_deg_3.png,476,51,19,457,32,495,70
7164043618378006530-Scene-001-01,patch_131_deg_3.png,493,51,19,474,32,512,70
7164043618378006530-Scene-001-01,patch_132_deg_3.png,510,51,19,491,32,529,70
7164043618378006530-Scene-001-01,patch_133_deg_3.png,527,51,19,508,32,546,70
7164043618378006530-Scene-001-01,patch_134_deg_3.png,544,51,19,525,32,563,70
7164043618378006530-Scene-001-01,patch_135_deg_3.png,561,51,19,542,32,575,70
7164043618378006530-Scene-001-01,patch_136_deg_3.png,0,68,19,0,49,19,87
7164043618378006530-Scene-001-01,patch_137_deg_3.png,17,68,19,0,49,36,87
7164043618378006530-Scene-001-01,patch_138_deg_3.png,34,68,19,15,49,53,87
7164043618378006530-Scene-001-01,patch_139_deg_3.png,51,68,19,32,49,70,87
7164043618378006530-Scene-001-01,patch_140_deg_3.png,68,68,19,49,49,87,87
7164043618378006530-Scene-001-01,patch_141_deg_3.png,85,68,19,66,49,104,87
7164043618378006530-Scene-001-01,patch_142_deg_3.png,102,68,19,83,49,121,87
7164043618378006530-Scene-001-01,patch_143_deg_3.png,119,68,19,100,49,138,87
7164043618378006530-Scene-001-01,patch_144_deg_3.png,136,68,19,117,49,155,87
7164043618378006530-Scene-001-01,patch_145_deg_3.png,153,68,19,134,49,172,87
7164043618378006530-Scene-001-01,patch_146_deg_3.png,170,68,19,151,49,189,87
7164043618378006530-Scene-001-01,patch_147_deg_3.png,187,68,19,168,49,206,87
7164043618378006530-Scene-001-01,patch_148_deg_3.png,204,68,19,185,49,223,87
7164043618378006530-Scene-001-01,patch_149_deg_3.png,221,68,19,202,49,240,87
7164043618378006530-Scene-001-01,patch_150_deg_3.png,238,68,19,219,49,257,87
7164043618378006530-Scene-001-01,patch_151_deg_3.png,255,68,19,236,49,274,87
7164043618378006530-Scene-001-01,patch_152_deg_3.png,272,68,19,253,49,291,87
7164043618378006530-Scene-001-01,patch_153_deg_3.png,289,68,19,270,49,308,87
7164043618378006530-Scene-001-01,patch_154_deg_3.png,306,68,19,287,49,325,87
7164043618378006530-Scene-001-01,patch_155_deg_3.png,323,68,19,304,49,342,87
7164043618378006530-Scene-001-01,patch_156_deg_3.png,340,68,19,321,49,359,87
7164043618378006530-Scene-001-01,patch_157_deg_3.png,357,68,19,338,49,376,87
7164043618378006530-Scene-001-01,patch_158_deg_3.png,374,68,19,355,49,393,87
7164043618378006530-Scene-001-01,patch_159_deg_3.png,391,68,19,372,49,410,87
7164043618378006530-Scene-001-01,patch_160_deg_3.png,408,68,19,389,49,427,87
7164043618378006530-Scene-001-01,patch_161_deg_3.png,425,68,19,406,49,444,87
7164043618378006530-Scene-001-01,patch_162_deg_3.png,442,68,19,423,49,461,87
7164043618378006530-Scene-001-01,patch_163_deg_3.png,459,68,19,440,49,478,87
7164043618378006530-Scene-001-01,patch_164_deg_3.png,476,68,19,457,49,495,87
7164043618378006530-Scene-001-01,patch_165_deg_3.png,493,68,19,474,49,512,87
7164043618378006530-Scene-001-01,patch_166_deg_3.png,510,68,19,491,49,529,87
7164043618378006530-Scene-001-01,patch_167_deg_3.png,527,68,19,508,49,546,87
7164043618378006530-Scene-001-01,patch_168_deg_3.png,544,68,19,525,49,563,87
7164043618378006530-Scene-001-01,patch_169_deg_3.png,561,68,19,542,49,575,87
7164043618378006530-Scene-001-01,patch_170_deg_3.png,0,85,19,0,66,19,104
7164043618378006530-Scene-001-01,patch_171_deg_3.png,17,85,19,0,66,36,104
7164043618378006530-Scene-001-01,patch_172_deg_3.png,34,85,19,15,66,53,104
7164043618378006530-Scene-001-01,patch_173_deg_3.png,51,85,19,32,66,70,104
7164043618378006530-Scene-001-01,patch_174_deg_3.png,68,85,19,49,66,87,104
7164043618378006530-Scene-001-01,patch_175_deg_3.png,85,85,19,66,66,104,104
7164043618378006530-Scene-001-01,patch_176_deg_3.png,102,85,19,83,66,121,104
7164043618378006530-Scene-001-01,patch_177_deg_3.png,119,85,19,100,66,138,104
7164043618378006530-Scene-001-01,patch_178_deg_3.png,136,85,19,117,66,155,104
7164043618378006530-Scene-001-01,patch_179_deg_3.png,153,85,19,134,66,172,104
7164043618378006530-Scene-001-01,patch_180_deg_3.png,170,85,19,151,66,189,104
7164043618378006530-Scene-001-01,patch_181_deg_3.png,187,85,19,168,66,206,104
7164043618378006530-Scene-001-01,patch_182_deg_3.png,204,85,19,185,66,223,104
7164043618378006530-Scene-001-01,patch_183_deg_3.png,221,85,19,202,66,240,104
7164043618378006530-Scene-001-01,patch_184_deg_3.png,238,85,19,219,66,257,104
7164043618378006530-Scene-001-01,patch_185_deg_3.png,255,85,19,236,66,274,104
7164043618378006530-Scene-001-01,patch_186_deg_3.png,272,85,19,253,66,291,104
7164043618378006530-Scene-001-01,patch_187_deg_3.png,289,85,19,270,66,308,104
7164043618378006530-Scene-001-01,patch_188_deg_3.png,306,85,19,287,66,325,104
7164043618378006530-Scene-001-01,patch_189_deg_3.png,323,85,19,304,66,342,104
7164043618378006530-Scene-001-01,patch_190_deg_3.png,340,85,19,321,66,359,104
7164043618378006530-Scene-001-01,patch_191_deg_3.png,357,85,19,338,66,376,104
7164043618378006530-Scene-001-01,patch_192_deg_3.png,374,85,19,355,66,393,104
7164043618378006530-Scene-001-01,patch_193_deg_3.png,391,85,19,372,66,410,104
7164043618378006530-Scene-001-01,patch_194_deg_3.png,408,85,19,389,66,427,104
7164043618378006530-Scene-001-01,patch_195_deg_3.png,425,85,19,406,66,444,104
7164043618378006530-Scene-001-01,patch_196_deg_3.png,442,85,19,423,66,461,104
7164043618378006530-Scene-001-01,patch_197_deg_3.png,459,85,19,440,66,478,104
7164043618378006530-Scene-001-01,patch_198_deg_3.png,476,85,19,457,66,495,104
7164043618378006530-Scene-001-01,patch_199_deg_3.png,493,85,19,474,66,512,104
7164043618378006530-Scene-001-01,patch_200_deg_3.png,510,85,19,491,66,529,104
7164043618378006530-Scene-001-01,patch_201_deg_3.png,527,85,19,508,66,546,104
7164043618378006530-Scene-001-01,patch_202_deg_3.png,544,85,19,525,66,563,104
7164043618378006530-Scene-001-01,patch_203_deg_3.png,561,85,19,542,66,575,104
7164043618378006530-Scene-001-01,patch_204_deg_3.png,0,102,19,0,83,19,121
7164043618378006530-Scene-001-01,patch_205_deg_3.png,17,102,19,0,83,36,121
7164043618378006530-Scene-001-01,patch_206_deg_3.png,34,102,19,15,83,53,121
7164043618378006530-Scene-001-01,patch_207_deg_3.png,51,102,19,32,83,70,121
7164043618378006530-Scene-001-01,patch_208_deg_3.png,68,102,19,49,83,87,121
7164043618378006530-Scene-001-01,patch_209_deg_3.png,85,102,19,66,83,104,121
7164043618378006530-Scene-001-01,patch_210_deg_3.png,102,102,19,83,83,121,121
7164043618378006530-Scene-001-01,patch_211_deg_3.png,119,102,19,100,83,138,121
7164043618378006530-Scene-001-01,patch_212_deg_3.png,136,102,19,117,83,155,121
7164043618378006530-Scene-001-01,patch_213_deg_3.png,153,102,19,134,83,172,121
7164043618378006530-Scene-001-01,patch_214_deg_3.png,170,102,19,151,83,189,121
7164043618378006530-Scene-001-01,patch_215_deg_3.png,187,102,19,168,83,206,121
7164043618378006530-Scene-001-01,patch_216_deg_3.png,204,102,19,185,83,223,121
7164043618378006530-Scene-001-01,patch_217_deg_3.png,221,102,19,202,83,240,121
7164043618378006530-Scene-001-01,patch_218_deg_3.png,238,102,19,219,83,257,121
7164043618378006530-Scene-001-01,patch_219_deg_3.png,255,102,19,236,83,274,121
7164043618378006530-Scene-001-01,patch_220_deg_3.png,272,102,19,253,83,291,121
7164043618378006530-Scene-001-01,patch_221_deg_3.png,289,102,19,270,83,308,121
7164043618378006530-Scene-001-01,patch_222_deg_3.png,306,102,19,287,83,325,121
7164043618378006530-Scene-001-01,patch_223_deg_3.png,323,102,19,304,83,342,121
7164043618378006530-Scene-001-01,patch_224_deg_3.png,340,102,19,321,83,359,121
7164043618378006530-Scene-001-01,patch_225_deg_3.png,357,102,19,338,83,376,121
7164043618378006530-Scene-001-01,patch_226_deg_3.png,374,102,19,355,83,393,121
7164043618378006530-Scene-001-01,patch_227_deg_3.png,391,102,19,372,83,410,121
7164043618378006530-Scene-001-01,patch_228_deg_3.png,408,102,19,389,83,427,121
7164043618378006530-Scene-001-01,patch_229_deg_3.png,425,102,19,406,83,444,121
7164043618378006530-Scene-001-01,patch_230_deg_3.png,442,102,19,423,83,461,121
7164043618378006530-Scene-001-01,patch_231_deg_3.png,459,102,19,440,83,478,121
7164043618378006530-Scene-001-01,patch_232_deg_3.png,476,102,19,457,83,495,121
7164043618378006530-Scene-001-01,patch_233_deg_3.png,493,102,19,474,83,512,121
7164043618378006530-Scene-001-01,patch_234_deg_3.png,510,102,19,491,83,529,121
7164043618378006530-Scene-001-01,patch_235_deg_3.png,527,102,19,508,83,546,121
7164043618378006530-Scene-001-01,patch_236_deg_3.png,544,102,19,525,83,563,121
7164043618378006530-Scene-001-01,patch_237_deg_3.png,561,102,19,542,83,575,121
7164043618378006530-Scene-001-01,patch_238_deg_3.png,0,119,19,0,100,19,138
7164043618378006530-Scene-001-01,patch_239_deg_3.png,17,119,19,0,100,36,138
7164043618378006530-Scene-001-01,patch_240_deg_3.png,34,119,19,15,100,53,138
7164043618378006530-Scene-001-01,patch_241_deg_3.png,51,119,19,32,100,70,138
7164043618378006530-Scene-001-01,patch_242_deg_3.png,68,119,19,49,100,87,138
7164043618378006530-Scene-001-01,patch_243_deg_3.png,85,119,19,66,100,104,138
7164043618378006530-Scene-001-01,patch_244_deg_3.png,102,119,19,83,100,121,138
7164043618378006530-Scene-001-01,patch_245_deg_3.png,119,119,19,100,100,138,138
7164043618378006530-Scene-001-01,patch_246_deg_3.png,136,119,19,117,100,155,138
7164043618378006530-Scene-001-01,patch_247_deg_3.png,153,119,19,134,100,172,138
7164043618378006530-Scene-001-01,patch_248_deg_3.png,170,119,19,151,100,189,138
7164043618378006530-Scene-001-01,patch_249_deg_3.png,187,119,19,168,100,206,138
7164043618378006530-Scene-001-01,patch_250_deg_3.png,204,119,19,185,100,223,138
7164043618378006530-Scene-001-01,patch_251_deg_3.png,221,119,19,202,100,240,138
7164043618378006530-Scene-001-01,patch_252_deg_3.png,238,119,19,219,100,257,138
7164043618378006530-Scene-001-01,patch_253_deg_3.png,255,119,19,236,100,274,138
7164043618378006530-Scene-001-01,patch_254_deg_3.png,272,119,19,253,100,291,138
7164043618378006530-Scene-001-01,patch_255_deg_3.png,289,119,19,270,100,308,138
7164043618378006530-Scene-001-01,patch_256_deg_3.png,306,119,19,287,100,325,138
7164043618378006530-Scene-001-01,patch_257_deg_3.png,323,119,19,304,100,342,138
7164043618378006530-Scene-001-01,patch_258_deg_3.png,340,119,19,321,100,359,138
7164043618378006530-Scene-001-01,patch_259_deg_3.png,357,119,19,338,100,376,138
7164043618378006530-Scene-001-01,patch_260_deg_3.png,374,119,19,355,100,393,138
7164043618378006530-Scene-001-01,patch_261_deg_3.png,391,119,19,372,100,410,138
7164043618378006530-Scene-001-01,patch_262_deg_3.png,408,119,19,389,100,427,138
7164043618378006530-Scene-001-01,patch_263_deg_3.png,425,119,19,406,100,444,138
7164043618378006530-Scene-001-01,patch_264_deg_3.png,442,119,19,423,100,461,138
7164043618378006530-Scene-001-01,patch_265_deg_3.png,459,119,19,440,100,478,138
7164043618378006530-Scene-001-01,patch_266_deg_3.png,476,119,19,457,100,495,138
7164043618378006530-Scene-001-01,patch_267_deg_3.png,493,119,19,474,100,512,138
7164043618378006530-Scene-001-01,patch_268_deg_3.png,510,119,19,491,100,529,138
7164043618378006530-Scene-001-01,patch_269_deg_3.png,527,119,19,508,100,546,138
7164043618378006530-Scene-001-01,patch_270_deg_3.png,544,119,19,525,100,563,138
7164043618378006530-Scene-001-01,patch_271_deg_3.png,561,119,19,542,100,575,138
7164043618378006530-Scene-001-01,patch_272_deg_3.png,0,136,19,0,117,19,155
7164043618378006530-Scene-001-01,patch_273_deg_3.png,17,136,19,0,117,36,155
7164043618378006530-Scene-001-01,patch_274_deg_3.png,34,136,19,15,117,53,155
7164043618378006530-Scene-001-01,patch_275_deg_3.png,51,136,19,32,117,70,155
7164043618378006530-Scene-001-01,patch_276_deg_3.png,68,136,19,49,117,87,155
7164043618378006530-Scene-001-01,patch_277_deg_3.png,85,136,19,66,117,104,155
7164043618378006530-Scene-001-01,patch_278_deg_3.png,102,136,19,83,117,121,155
7164043618378006530-Scene-001-01,patch_279_deg_3.png,119,136,19,100,117,138,155
7164043618378006530-Scene-001-01,patch_280_deg_3.png,136,136,19,117,117,155,155
7164043618378006530-Scene-001-01,patch_281_deg_3.png,153,136,19,134,117,172,155
7164043618378006530-Scene-001-01,patch_282_deg_3.png,170,136,19,151,117,189,155
7164043618378006530-Scene-001-01,patch_283_deg_3.png,187,136,19,168,117,206,155
7164043618378006530-Scene-001-01,patch_284_deg_3.png,204,136,19,185,117,223,155
7164043618378006530-Scene-001-01,patch_285_deg_3.png,221,136,19,202,117,240,155
7164043618378006530-Scene-001-01,patch_286_deg_3.png,238,136,19,219,117,257,155
7164043618378006530-Scene-001-01,patch_287_deg_3.png,255,136,19,236,117,274,155
7164043618378006530-Scene-001-01,patch_288_deg_3.png,272,136,19,253,117,291,155
7164043618378006530-Scene-001-01,patch_289_deg_3.png,289,136,19,270,117,308,155
7164043618378006530-Scene-001-01,patch_290_deg_3.png,306,136,19,287,117,325,155
7164043618378006530-Scene-001-01,patch_291_deg_3.png,323,136,19,304,117,342,155
7164043618378006530-Scene-001-01,patch_292_deg_3.png,340,136,19,321,117,359,155
7164043618378006530-Scene-001-01,patch_293_deg_3.png,357,136,19,338,117,376,155
7164043618378006530-Scene-001-01,patch_294_deg_3.png,374,136,19,355,117,393,155
7164043618378006530-Scene-001-01,patch_295_deg_3.png,391,136,19,372,117,410,155
7164043618378006530-Scene-001-01,patch_296_deg_3.png,408,136,19,389,117,427,155
7164043618378006530-Scene-001-01,patch_297_deg_3.png,425,136,19,406,117,444,155
7164043618378006530-Scene-001-01,patch_298_deg_3.png,442,136,19,423,117,461,155
7164043618378006530-Scene-001-01,patch_299_deg_3.png,459,136,19,440,117,478,155
7164043618378006530-Scene-001-01,patch_300_deg_3.png,476,136,19,457,117,495,155
7164043618378006530-Scene-001-01,patch_301_deg_3.png,493,136,19,474,117,512,155
7164043618378006530-Scene-001-01,patch_302_deg_3.png,510,136,19,491,117,529,155
7164043618378006530-Scene-001-01,patch_303_deg_3.png,527,136,19,508,117,546,155
7164043618378006530-Scene-001-01,patch_304_deg_3.png,544,136,19,525,117,563,155
7164043618378006530-Scene-001-01,patch_305_deg_3.png,561,136,19,542,117,575,155
7164043618378006530-Scene-001-01,patch_306_deg_3.png,0,153,19,0,134,19,172
7164043618378006530-Scene-001-01,patch_307_deg_3.png,17,153,19,0,134,36,172
7164043618378006530-Scene-001-01,patch_308_deg_3.png,34,153,19,15,134,53,172
7164043618378006530-Scene-001-01,patch_309_deg_3.png,51,153,19,32,134,70,172
7164043618378006530-Scene-001-01,patch_310_deg_3.png,68,153,19,49,134,87,172
7164043618378006530-Scene-001-01,patch_311_deg_3.png,85,153,19,66,134,104,172
7164043618378006530-Scene-001-01,patch_312_deg_3.png,102,153,19,83,134,121,172
7164043618378006530-Scene-001-01,patch_313_deg_3.png,119,153,19,100,134,138,172
7164043618378006530-Scene-001-01,patch_314_deg_3.png,136,153,19,117,134,155,172
7164043618378006530-Scene-001-01,patch_315_deg_3.png,153,153,19,134,134,172,172
7164043618378006530-Scene-001-01,patch_316_deg_3.png,170,153,19,151,134,189,172
7164043618378006530-Scene-001-01,patch_317_deg_3.png,187,153,19,168,134,206,172
7164043618378006530-Scene-001-01,patch_318_deg_3.png,204,153,19,185,134,223,172
7164043618378006530-Scene-001-01,patch_319_deg_3.png,221,153,19,202,134,240,172
7164043618378006530-Scene-001-01,patch_320_deg_3.png,238,153,19,219,134,257,172
7164043618378006530-Scene-001-01,patch_321_deg_3.png,255,153,19,236,134,274,172
7164043618378006530-Scene-001-01,patch_322_deg_3.png,272,153,19,253,134,291,172
7164043618378006530-Scene-001-01,patch_323_deg_3.png,289,153,19,270,134,308,172
7164043618378006530-Scene-001-01,patch_324_deg_3.png,306,153,19,287,134,325,172
7164043618378006530-Scene-001-01,patch_325_deg_3.png,323,153,19,304,134,342,172
7164043618378006530-Scene-001-01,patch_326_deg_3.png,340,153,19,321,134,359,172
7164043618378006530-Scene-001-01,patch_327_deg_3.png,357,153,19,338,134,376,172
7164043618378006530-Scene-001-01,patch_328_deg_3.png,374,153,19,355,134,393,172
7164043618378006530-Scene-001-01,patch_329_deg_3.png,391,153,19,372,134,410,172
